SessionITPCz,SongITPCz,BirdsITPCz,SexITPCz,Perf_SessionSong,Delta_ITPCz,Theta_ITPCz,Alpha_ITPCz,Beta_ITPCz,Gamma_ITPCz
24,10,F1,2,0.197077309094973,0.659480480220389,0.737343663066232,0.734834853539947,0.788148229544152,0.728641176149532
25,10,M2,1,0.2734375,0.296690297437019,0.432474568291951,0.922489789949379,0.742841102499635,0.528609640864743
26,10,F3,2,0.111028251520358,0.78333656852337,0.441242225298388,0.996372438412704,0.787931913795945,0.673787880226324
27,10,F1,2,0.368381552613259,0.994689676509568,0.740679481557482,1.09780266963386,0.846982355690449,0.735830053233153
28,10,M3,1,0.634544912072956,0.861425821066663,0.939289979564048,2.58953347191102,2.10662424816114,1.05371531219667
29,10,M2,1,0.315271623324106,0.265554278486152,0.491643494414276,0.938787689947795,1.56999576744915,0.645531966266675
30,10,F3,2,0.369335179188337,0.841763904003332,0.836856296213321,0.593569600990844,0.821373663623687,1.02932721409577
31,10,M1,1,0.400024540251914,2.13915396675275,2.06192548634385,2.10346838384521,1.601971475406,1.18019949178603
32,10,F1,2,0.273805985729267,0.304995783791706,0.372926842264081,0.438038255833196,0.72837045895021,0.679206036787145
33,10,M3,1,0.394938375350762,1.07458086760936,1.07416531880712,2.64379191405994,2.0321128406059,1.44763375788846
34,10,M2,1,0.186310993198439,0.30074676323854,0.212424125287597,0.633772784875669,0.871197818096644,0.408195901749591
35,10,M2,1,0.0738630663581564,0.419709370878982,0.241020954103353,0.283874053699209,0.337174419562425,0.300719839929304
36,10,F3,2,0.0644398135906402,0.782988957075223,0.869652999533184,0.867306318001132,1.38614099272959,1.10843226509155
37,10,F1,2,0.164894830561454,0.301278509694636,0.385032502740761,0.335179874196901,0.647581236487014,0.483329095486915
38,10,M3,1,0.303388917953496,1.37473884297789,1.57073994144237,3.12517062965529,2.95331683863265,2.54145253443505
39,10,M1,1,0.415993533893337,1.89202811311516,3.27789988980882,3.13348727739421,3.0575356668492,1.65267232580575
40,10,F1,2,0.0977811818714151,1.13607013004838,1.21409515760942,1.10478070431327,0.931307289510962,0.664133662767928
41,10,M2,1,0.035568633656562,0.336052866440352,0.236314993534691,0.278248012833112,0.304201155995897,0.441626937972469
42,10,F2,2,0.323662014514454,0.564185808866633,2.10221463480165,9.0192138701071,5.11486146861523,1.57801480364841
43,10,F1,2,0.19871535668529,0.591826966952509,0.759650249401344,1.17948510464371,0.726328162201785,0.647752512510402
44,10,M1,1,0.402060477140237,2.75116663057953,1.32389283908722,1.22380591118353,0.791147164717982,0.438596811963355
45,10,F2,2,0.0812040602030104,0.823611034879489,0.806669061321005,0.902117245899702,0.854553254054222,0.616293813651871
46,10,M4,1,0.51192759680333,0.604344571393399,1.83209815953597,5.08845067540576,3.96462060239005,2.34253080963022
47,10,M4,1,0.38607072061249,0.523178630810931,1.1730063203468,4.6731462926164,4.31416321524112,2.08846139158844
48,10,M4,1,0.310328218387238,0.749123785008678,1.21248670660109,1.81212312713591,3.46360247127472,1.3105340535568
49,10,M4,1,0.487743765455546,0.442852371789053,0.61206255166144,1.10323126902792,2.36926630010661,1.32052960265454
50,10,M4,1,0.291581139910416,0.751450969291627,0.529874523727907,1.04352280282823,1.08013910605611,0.415868141272172
51,10,M4,1,0.274396799651535,0.393232246412104,0.417004806696448,0.385278885225705,0.38439525359215,0.353241211932101
