Session,Perf_LFP,Perf_MUAe,Birds,Sex,Depth
35,69.9604743083004,64.4268774703557,M2,1,4
35,62.1004566210046,69.8630136986301,M2,1,4
36,63.0434782608696,73.5507246376812,F3,2,4
36,59.6837944664032,69.5652173913043,F3,2,4
36,53.4782608695652,79.1304347826087,F3,2,4
36,71.0801393728223,80.8362369337979,F3,2,4
36,65.8008658008658,59.3073593073593,F3,2,4
36,65.7276995305164,69.9530516431925,F3,2,4
36,69.3877551020408,75.5102040816327,F3,2,4
36,75.8139534883721,69.7674418604651,F3,2,4
36,84.4748858447489,82.648401826484,F3,2,4
36,69.8795180722892,71.0843373493976,F3,2,4
36,75.5020080321285,70.281124497992,F3,2,4
36,75.5102040816327,76.530612244898,F3,2,4
36,59.7402597402597,83.5497835497836,F3,2,4
36,62.7906976744186,67.906976744186,F3,2,4
36,76.2845849802372,78.6561264822134,F3,2,4
36,67.2473867595819,64.808362369338,F3,2,4
36,69.9275362318841,81.5217391304348,F3,2,4
36,69.4063926940639,81.7351598173516,F3,2,4
36,52.112676056338,62.9107981220657,F3,2,4
36,76.1904761904762,81.8181818181818,F3,2,4
36,72.0930232558139,72.5581395348837,F3,2,4
36,61.9718309859155,70.8920187793427,F3,2,4
36,60.4347826086956,67.3913043478261,F3,2,4
36,69.3379790940767,66.8989547038328,F3,2,4
36,62.4505928853755,69.5652173913043,F3,2,4
36,65.5797101449275,70.6521739130435,F3,2,4
36,59.8173515981735,74.4292237442922,F3,2,4
36,73.4939759036145,81.9277108433735,F3,2,4
36,71.5415019762846,68.3794466403162,F3,2,4
36,62.4413145539906,66.6666666666667,F3,2,4
36,74.3478260869565,85.6521739130435,F3,2,4
36,75.9581881533101,66.2020905923345,F3,2,4
36,68.4931506849315,74.8858447488584,F3,2,4
36,73.469387755102,70.7482993197279,F3,2,4
36,41.3953488372093,60.4651162790698,F3,2,4
36,67.595818815331,74.2160278745645,F3,2,4
36,67.965367965368,67.965367965368,F3,2,4
36,62.1739130434783,64.3478260869565,F3,2,4
36,63.768115942029,71.7391304347826,F3,2,4
36,59.5348837209302,83.2558139534884,F3,2,4
36,61.8604651162791,72.0930232558139,F3,2,4
36,68.075117370892,80.7511737089202,F3,2,4
36,74.2971887550201,63.4538152610442,F3,2,4
36,71.4285714285714,85.0340136054422,F3,2,4
36,77.0750988142292,69.9604743083004,F3,2,4
36,79.0940766550523,64.4599303135889,F3,2,4
36,51.9480519480519,68.8311688311688,F3,2,4
36,67.3913043478261,75,F3,2,4
36,77.6255707762557,75.3424657534247,F3,2,4
36,72.3004694835681,78.8732394366197,F3,2,4
36,65.296803652968,87.2146118721461,F3,2,4
36,72.0930232558139,83.7209302325581,F3,2,4
36,61.2244897959184,75.1700680272109,F3,2,4
36,68.2608695652174,66.5217391304348,F3,2,4
37,59.1304347826087,62.1739130434783,F1,2,4
37,75.609756097561,72.4738675958188,F1,2,4
37,68.1159420289855,63.768115942029,F1,2,4
37,56.1264822134387,55.3359683794466,F1,2,4
37,61.8604651162791,60.4651162790698,F1,2,4
37,69.4063926940639,64.3835616438356,F1,2,4
37,74.8299319727891,55.7823129251701,F1,2,4
37,47.6190476190476,61.4718614718615,F1,2,4
37,74.703557312253,61.6600790513834,F1,2,4
37,54.8837209302326,49.7674418604651,F1,2,4
37,66.6666666666667,69.0140845070423,F1,2,4
37,68.0272108843537,66.6666666666667,F1,2,4
37,68.0365296803653,71.2328767123288,F1,2,4
37,69.1304347826087,53.0434782608696,F1,2,4
37,84.9765258215963,72.3004694835681,F1,2,4
37,57.6744186046512,47.4418604651163,F1,2,4
37,82.6530612244898,74.1496598639456,F1,2,4
37,77.0034843205575,73.1707317073171,F1,2,4
37,80,65.2173913043478,F1,2,4
37,84.1860465116279,56.7441860465116,F1,2,4
37,74.025974025974,61.4718614718615,F1,2,4
37,84.037558685446,60.5633802816901,F1,2,4
37,81.4229249011858,70.7509881422925,F1,2,4
37,82.648401826484,78.5388127853881,F1,2,4
37,70.6827309236948,65.4618473895582,F1,2,4
37,54.4186046511628,80,F1,2,4
37,75.6521739130435,63.9130434782609,F1,2,4
37,74.6376811594203,68.4782608695652,F1,2,4
37,81.2785388127854,60.7305936073059,F1,2,4
37,74.025974025974,51.9480519480519,F1,2,4
37,79.3427230046948,69.9530516431925,F1,2,4
37,80.0865800865801,65.8008658008658,F1,2,4
37,81.9727891156463,63.6054421768708,F1,2,4
37,71.1627906976744,65.5813953488372,F1,2,4
37,80.4347826086957,53.0434782608696,F1,2,4
37,82.2134387351779,66.0079051383399,F1,2,4
37,73.1707317073171,74.2160278745645,F1,2,4
37,77.1084337349398,69.4779116465863,F1,2,4
37,81.6901408450704,68.5446009389671,F1,2,4
37,84.037558685446,53.9906103286385,F1,2,4
37,76.7441860465116,60.4651162790698,F1,2,4
37,84.0182648401826,66.2100456621005,F1,2,4
37,82.3293172690763,71.8875502008032,F1,2,4
37,81.2925170068027,67.3469387755102,F1,2,4
37,75.9581881533101,73.8675958188153,F1,2,4
37,72.3320158102767,62.4505928853755,F1,2,4
37,73.5930735930736,59.7402597402597,F1,2,4
37,83.4782608695652,68.2608695652174,F1,2,4
37,69.3023255813954,60,F1,2,4
37,71.4859437751004,70.6827309236948,F1,2,4
37,77.6255707762557,74.4292237442922,F1,2,4
37,80.7511737089202,58.6854460093897,F1,2,4
37,74.8917748917749,66.6666666666667,F1,2,4
37,71.7391304347826,63.4782608695652,F1,2,4
37,74.6376811594203,67.0289855072464,F1,2,4
37,73.5177865612648,68.3794466403162,F1,2,4
37,80.9523809523809,62.9251700680272,F1,2,4
37,75.9581881533101,65.8536585365854,F1,2,4
38,74.025974025974,68.3982683982684,M3,1,4
38,79.1164658634538,82.7309236947791,M3,1,4
38,81.4229249011858,89.3280632411067,M3,1,4
38,73.9130434782609,81.304347826087,M3,1,4
38,90.2173913043478,89.4927536231884,M3,1,4
38,89.1156462585034,94.5578231292517,M3,1,4
38,93.953488372093,92.093023255814,M3,1,4
38,88.2629107981221,88.7323943661972,M3,1,4
38,89.198606271777,95.4703832752613,M3,1,4
38,97.2602739726027,94.9771689497717,M3,1,4
38,85.3881278538813,94.5205479452055,M3,1,4
38,81.9277108433735,89.9598393574297,M3,1,4
38,53.7414965986395,57.4829931972789,M3,1,4
38,82.9268292682927,81.8815331010453,M3,1,4
38,75.4940711462451,57.7075098814229,M3,1,4
38,63.6363636363636,89.1774891774892,M3,1,4
38,80.4651162790698,77.6744186046512,M3,1,4
38,89.8550724637681,92.7536231884058,M3,1,4
38,75.5868544600939,69.4835680751174,M3,1,4
38,93.9130434782609,89.5652173913044,M3,1,4
38,91.7391304347826,78.695652173913,M3,1,4
38,95.6709956709957,93.9393939393939,M3,1,4
38,65.5797101449275,57.6086956521739,M3,1,4
38,89.5470383275261,88.1533101045296,M3,1,4
38,90.5138339920949,93.6758893280632,M3,1,4
